prompt,SFT_Text,SFT_Is_Safe,SFT_ScamLLM_Score,category,generator,BCO_Text,KTO_Text,BCO_ScamLLM_Score,KTO_ScamLLM_Score,SFT_Cosine_Sim,BCO_Cosine_Sim,KTO_Cosine_Sim,SFT_vs_BCO_Cosine_Sim,SFT_vs_KTO_Cosine_Sim,SFT_KL_Div,BCO_KL_Div,KTO_KL_Div,SFT_vs_BCO_KL_Div,SFT_vs_KTO_KL_Div,SFT_AI_Prob,BCO_AI_Prob,KTO_AI_Prob
"subject: New Collection Launch: Be the first to explore
urls: True
attachments: False
sentiment: promotional
->
body:","50% off the new collection. Shop now for the hottest styles. 
<URL>

Find the hottest styles in the new collection, now 50% off. 
<URL>

-------------------------------------------------------------

View in browser:
<URL>

-------------------------------------------------------------

Visit our subscription center to edit <EMAIL> your interests or unsubscribe.
<URL>

View our privacy policy: <URL>

Copyright <PER> <ORG>. All rights reserved.

<ORG> | <LOC>",False,0.0999343246,Promotional,Copilot,"Trouble viewing this email? Click here for easier viewing!
<URL>
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

Get free shipping on more than 10,000 items,* or on orders of $75 or more.** Use promo
code EMFL5F93 at checkout. 
<URL>

Shop Now
<URL>

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Footlocker.com
<URL>

Men's
<URL>

Women's
<URL>

Kids'
<URL>

VIP 
<URL>

<ORG>
<URL>

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
*Offer valid only on eligible items. Eligible items will indicate ""this item ships FREE""
in blue type on the product's description page. Items in your cart that are not eligible
are subject to shipping charges. Shipping will be automatically deducted at checkout.
Valid only at footlocker.com. Offer is limited to standard delivery within the 48
contiguous <LOC> and APO/FPO addresses. Excludes bulk orders and drop ships.
Entire order must ship to a single address. Does not apply to prior purchases or open
orders and cannot be combined with any other offer. Customer is responsible for shipping
costs on returned merchandise. May not be used toward purchase of gift cards or team
orders. Promotion may be","Trouble viewing this email? Click here for easier viewing!
<URL>
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

Get free shipping on more than 10,000 items,* or on orders of $75 or more.** Use promo 
code EMFL5F48 at checkout. 
<URL>

Introducing the first of many new collections

Shop the latest styles now
<URL>

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Footlocker.com
<URL>

Men's
<URL>

Women's
<URL>

Kids'
<URL>

VIP 
<URL>

<ORG>
<URL>

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
*Offer valid only on eligible items. Eligible items will indicate ""this item ships FREE""
in blue type on the product's description page. Items in your cart that are not eligible
are subject to shipping charges. Shipping will be automatically deducted at checkout.
Valid only at footlocker.com. Offer is limited to standard delivery within the 48
contiguous <LOC> and APO/FPO addresses. Excludes bulk orders and drop ships.
Entire order must ship to a single address. Does not apply to prior purchases or open
orders and cannot be combined with any other offer. Customer is responsible for shipping
costs on returned merchandise. May not be used toward",0.9688483476638794,0.934709131717682,54.87782955169678,31.47246539592743,48.14966320991516,44.98885869979858,62.86948323249817,0.1212279126048088,0.1897824555635452,0.1444496065378189,0.146445021033287,0.0989384427666664,56.24,99.27,98.2
"subject: Limited-Time Deal: Don’t miss out on these discounts
urls: True
attachments: False
sentiment: promotional
->
body:","1O1 Savings Club

View with Images:
<URL>

-------------------------------

GET A HEAD START ON YOUR HOLIDAY SHOPPING

Get 20% off online orders of $99 or more* when you shop with the 
<ORG> App.** And don’t forget to use your <ORG> Card for
extra rewards.**

Download the App:
<URL>

-------------------------------

Shop Now:
<URL>

-------------------------------

GET A FREE T-SHIRT

When you spend $65 or more on jeans, get a free denim T-shirt.
No coupon needed. 
<URL>

GET A FREE T-SHIRT
<URL>

-------------------------------

SHOP OUR SALE

Shop our Sale now for up to 50% off. Choose from over 700 styles 
of women's and men's denim, tees, sweaters and more. 
<URL>

SHOP OUR SALE
<URL>

-------------------------------

Find a Store:
<URL>

Email Preferences:
<URL>

Privacy Policy:
<URL>

Contact Us:
<URL>

Unsubscribe:
<URL>

Copyright <PER> <ORG>. All rights reserved.

<ORG> | <LOC>",False,0.1626460552,Promotional,Copilot,"Trouble viewing this email? Click here for easier viewing!
<URL>
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

Get free shipping on more than 10,000 items,* or on orders of $75 or more.** Use promo
code EMFL5N58 at checkout. 
<URL>

Enjoy 20% off online orders of $99 or more.** Use promo code EMFL5N58 at checkout.
<URL>

Take 20% off in our stores. Use promo code EMFL5N58 at checkout. 
<URL>

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Footlocker.com
<URL>

Men's
<URL>

Women's
<URL>

Kids'
<URL>

VIP 
<URL>

<ORG>
<URL>

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
*Offer valid only on eligible items. Eligible items will indicate ""this item ships FREE""
in blue type on the product's description page. Items in your cart that are not eligible
are subject to shipping charges. Shipping will be automatically deducted at checkout.
Valid only at footlocker.com. Offer is limited to standard delivery within the 48
contiguous <LOC> and APO/FPO addresses. Excludes bulk orders and drop ships.
Entire order must ship to a single address. Does not","Trouble viewing this email? Click here for easier viewing!
<URL>
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

Enjoy a limited-time discount on select items.

SHOP NOW
<URL>

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Footlocker.com
<URL>

Men's
<URL>

Women's
<URL>

Kids'
<URL>

VIP 
<URL>

<ORG>
<URL>

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
* Offer valid only on eligible items. Eligible items will indicate ""this item ships FREE""
in blue type on the product's description page. Items in your cart that are not eligible
are subject to shipping charges. Shipping will be automatically deducted at checkout.
Valid only at footlocker.com. Offer is limited to standard delivery within the 48
contiguous <LOC> and APO/FPO addresses. Excludes bulk orders and drop ships.
Entire order must ship to a single address. Does not apply to prior purchases or open
orders and cannot be combined with any other offer. Customer is responsible for shipping
costs on returned merchandise. May not be used toward purchase of gift cards or team
orders. Promotion may be modified or terminated at any time. Certain restrictions and
exclusions may apply.

To keep getting <ORG> newsletters,
add ""<EMAIL>"" to",0.9662045240402222,0.9704539775848388,50.88990926742554,43.64869296550751,41.33390188217163,52.92938947677612,47.19642102718353,0.1333116292953491,0.149082526564598,0.1545914113521576,0.121933177113533,0.1443332433700561,73.79,98.74,99.45
"subject: Special Invitation: Join our VIP customer program
urls: True
attachments: False
sentiment: promotional
->
body:","10% off your next purchase
<URL>

Dear <PER>, 

As a valued customer, we want to personally invite you to join our
<ORG> VIP Program. By joining, you'll receive special promotions and 
updates, as well as exclusive offers from our sister stores. You'll also
get a 10% discount on your next purchase. 

Our VIP Program is designed to give you a more personal shopping
experience, and we're excited to have you as a member. Join today 
and take advantage of the benefits that come with being a VIP. 

Join our VIP Program now! 
<URL> 

Thank you for choosing <ORG>. We hope to continue serving you in the
future. 

Sincerely, 

<PER> 
CEO 

PS: Don't forget to check out our other sister stores to take advantage
of their special offers. 

<URL> 
<URL> 
<URL> 
<URL> 
<URL> 
<URL> 

Unsubscribe: We've sent this message to you because you registered at 
<ORG> or subscribed to one of our email lists. If you'd rather not receive
these messages, go to: 
<URL>",False,0.004166177,Promotional,Copilot,"To view this email online, paste this link into your browser:
<URL>





<URL>


<URL>

Welcome to the VIP customer program

Join the program that's designed to enhance your experience with
<ORG>.

You'll receive:

Exclusive offers and discounts

Special event invitations

VIP-only services and amenities

Click here to join now: <URL>

<URL>

As a member of the VIP customer program, you'll receive special offers,
exclusive savings, and invitations to special events and experiences at
<ORG>. In addition, you'll enjoy VIP-only amenities and services. And
because we want to personalize your experience, you'll be able to choose
from a variety of benefits and services, based on your preferences. This
includes the ability to earn free nights at <ORG> hotels, receive a
complimentary room upgrade, and more.

Joining the program is easy. Simply click the link below and complete the
enrollment form. You'll receive your membership card and personalized
welcome letter within four to six weeks. Once you've enrolled, you'll be
able to personalize your membership benefits and services.

Click here to join now: <URL>

<URL>

As a member of the VIP customer program, you'll be able to","<ORG>     




<ORG>  | 
<ORG> 
<ORG> 

You have received this e-mail because our records indicate you
supplied an e-mail address when you submitted your Club Card 
application, contacted us via our website or signed-up via our 
website to receive mail. To unsubscribe to this email click here:
<URL>
<ORG>, 
<LOC>",0.971424162387848,0.9967656135559082,65.05686640739441,53.56792211532593,37.98853158950806,70.17959356307983,49.30926859378815,0.0942472219467163,0.1264281272888183,0.1651285886764526,0.0752540826797485,0.1366230845451355,97.41,99.98,20.78
"subject: Holiday Sale Starts Now: Shop our best prices
urls: True
attachments: False
sentiment: promotional
->
body:","1.	Welcome to our Holiday Sale. 2.	Shop our best prices. 3.	Shop our best values. 4.	Shop our best selection. 5.	Shop by gift recipient. 6.	Shop by gift occasion. 	


You've received this e-mail because our records indicate you
supplied an e-mail address when you submitted your Club Card 
application, contacted us via our website or signed-up via our 
website to receive mail. To unsubscribe to this email click here:
<URL>
<ORG>, 
<LOC>",False,0.0388205759,Promotional,Copilot,"Trouble viewing this email? Click here for easier viewing!
<URL>
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

Get free shipping on more than 10,000 items,* or on orders of $75 or more.** Use promo
code EMFL5N2M at checkout. 
<URL>

Holiday Sale
Get the best prices of the season. Shop now!
<URL>

Shop by Department
Women
<URL>

Men
<URL>

Kids
<URL>

Shoes
<URL>

More...
<URL>

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Footlocker.com
<URL>

Men's
<URL>

Women's
<URL>

Kids'
<URL>

VIP 
<URL>

<ORG>
<URL>

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
*Offer valid only on eligible items. Eligible items will indicate ""this item ships FREE""
in blue type on the product's description page. Items in your cart that are not eligible
are subject to shipping charges. Shipping will be automatically deducted at checkout.
Valid only at footlocker.com. Offer is limited to standard delivery within the 48
contiguous <LOC> and APO/FPO addresses. Excludes bulk orders and drop ships.
Entire order must ship to a single address. Does not apply to prior purchases","You have received the alternative text version of an HTML message. Please click below to access the web version of the message:\n\nView an HTML version of this message: <URL>



<PER>'s Poolmart, Inc. | 2005 East Indian School Road | Phoenix, AZ 85016 | <LOC>

Visit the link below to unsubscribe from future marketing messages from <PER>'s Poolmart, Inc.
<URL>",0.9266787171363832,0.9992017149925232,57.9947829246521,47.86891043186188,31.329280138015747,46.24505639076233,36.42764687538147,0.1118408665060997,0.1397110819816589,0.1761206537485122,0.1410990357398986,0.1644212454557418,96.5,98.81,98.39
"subject: Introducing Our Latest Product Line
urls: True
attachments: False
sentiment: promotional
->
body:","10% OFF ANY PURCHASE WHEN YOU SPEND $50

As the year comes to a close, it's the perfect time to treat yourself or the special someone in your life to our latest product line. The new collection includes the best of our luxury products and is available at our new online destination, <URL>. 

Take 10% off any purchase when you spend $50. Simply enter coupon code 10OFF at checkout. Offer expires <DATE>. 

Shop Now: <URL> 

Choose from our best-selling fragrances, including <ORG> Parfums, Chanel, Gucci, and Lanc?me. Discover our exquisite jewelry collection, including our most coveted pieces from Tiffany & Co. and Van Cleef & Arpels. And treat yourself to our latest luxury accessories, from handbags to fine writing instruments. 

The perfect gifts for the holidays and beyond. 

Best regards, 

Diane von Furstenberg, 
Chairman, <ORG> 

Shop Now: <URL> 

Please click here to unsubscribe: <URL> 

<ORG> | 1000 <LOC> Avenue, NW, Suite 300 | <LOC>",True,0.937761724,Promotional,Copilot,"<ORG> has added a new product line to our already impressive collection of
fine collectibles and gift items. Visit <URL> to
check out our new line of fine wine and spirits. Choose from 20 different
products, including brandy, champagne, cognac, port, sherry, and more. This
line of products is available exclusively to <ORG> credit card
holders.

All of the items in this line are guaranteed to be <DATE> years old or
older and produced by the world's most renowned vintners and distillers. We
have partnered with Wine & Spirits Direct to bring you these items.
Wine & Spirits Direct is one of the largest importers of fine wine and
spirits in the <LOC>. They have been in business for over 25 years and
have an impressive list of awards and accolades.

Each item is accompanied by a gift box, and some even come with a certificate
of authenticity. This is a limited-time offer, so order yours today. The
items in this line are available only while supplies last and only for a
limited time. Hurry and take advantage of this opportunity to add a touch of
class to your collection.","Dear Don,

Introducing the new, revolutionary, all-natural, dietary supplement, 
ProstaCaidTM.

ProstaCaidTM is a dietary supplement containing the finest, all-natural 
ingredients, including Saw Palmetto and Beta-Sitosterol, which have been 
shown in clinical studies to reduce the symptoms of BPH, including 
frequent urination, night time urination, dribbling, and painful urination.

For a limited time, we are offering a FREE 2-month supply of ProstaCaidTM 
to you and your spouse, PLUS a free bottle of ProstaCaidTM for your 
doctor.

Click below for details:

<URL>

Please forward this email to your friends and family who may be suffering 
from the symptoms of BPH. They will thank you for it.

Sincerely,

John E. Taylor
Chief Operating Officer

This email is sent to you by MedSolutions, LLC.  If you do not wish to 
receive future emails from MedSolutions, please click below and enter your 
email address:

<EMAIL>

MedSolutions respects your privacy.  To see how we treat your 
information, please click below:

<URL>

To see our full privacy policy, please click",0.2528274059295654,0.9946714043617249,34.09786820411682,22.34623283147812,9.89859700202942,52.014219760894775,17.696543037891388,0.1776438653469085,0.2076929658651352,0.2451888918876648,0.1279279440641403,0.2134998142719268,99.96,1.31,0.05
"subject: Flash Sale: Only a few hours left
urls: True
attachments: False
sentiment: promotional
->
body:","2O16 Membership Drive

<PER>,

We know you care about the environment, but if you've been waiting to join <ORG> and become a member, this is your chance. 

Right now, you can get a 2O16 membership for just $2O. That's an incredible deal, and it's a great way to show your support for <ORG> and our work to protect our environment. 

<URL>

Thank you for all you do to protect our planet,

<ORG> 

<URL>
--------------------------------------------------

This email was sent to <EMAIL>.

To unsubscribe, go to: 
<URL>",False,0.0453620999999999,Promotional,Copilot,"Trouble viewing this email? Click here for easier viewing!
<URL>
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

Get free shipping on more than 10,000 items,* or on orders of $75 or more.** Use promo
code EMFL5H2S at checkout. 

Flash Sale

Up to 40% off
selected styles for a limited time.

SHOP NOW
<URL>


~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Footlocker.com
<URL>

Men's
<URL>

Women's
<URL>

Kids'
<URL>

VIP 
<URL>

<ORG>
<URL>

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
*Offer valid only on eligible items. Eligible items will indicate ""this item ships FREE""
in blue type on the product's description page. Items in your cart that are not eligible
are subject to shipping charges. Shipping will be automatically deducted at checkout.
Valid only at footlocker.com. Offer is limited to standard delivery within the 48
contiguous <LOC> and APO/FPO addresses. Excludes bulk orders and drop ships.
Entire order must ship to a single address. Does not apply to prior purchases or open
orders and cannot be combined with any other offer. Customer is responsible for shipping
costs on returned merchandise. May not","Trouble viewing this email? Click here for easier viewing!
<URL>
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

Get free shipping on more than 10,000 items,* or on orders of $75 or more.** Use promo
code EMFL5F97 at checkout. 
<URL>

Flash Sale
New Sale Event
<URL>

Sneak Preview: New Online Exclusive items

Shop Now 
<URL>

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Footlocker.com
<URL>

Men's
<URL>

Women's
<URL>

Kids'
<URL>

VIP 
<URL>

<ORG>
<URL>

~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
*Offer valid only on eligible items. Eligible items will indicate ""this item ships FREE""
in blue type on the product's description page. Items in your cart that are not eligible
are subject to shipping charges. Shipping will be automatically deducted at checkout.
Valid only at footlocker.com. Offer is limited to standard delivery within the 48
contiguous <LOC> and APO/FPO addresses. Excludes bulk orders and drop ships.
Entire order must ship to a single address. Does not apply to prior purchases or open
orders and cannot be combined with any other offer. Customer is responsible for shipping
costs on",0.9499664902687072,0.9568071961402892,21.556809544563293,54.42255139350891,53.31072211265564,34.178102016448975,33.70752036571503,0.2056269198656082,0.1228740587830543,0.1220284551382064,0.1696711182594299,0.1716787815093994,99.96,98.43,99.06
"subject: Your Personalized Deals Are Ready
urls: True
attachments: False
sentiment: promotional
->
body:","10% off 1 item. Offer ends <DATE> 
<URL>

Enter your email address and password to use your 10% off coupon.

<URL>

We hope you enjoy shopping at Banana Republic!

<URL>

Click here to change your email preferences.<URL>

Click here to unsubscribe from all Banana Republic emails.<URL>

This email was sent to <EMAIL>.


? 2016 Gap, Inc. All rights reserved. Gap, GapKids, babygap, GapBody, and Banana Republic are trademarks or registered trademarks of Gap, Inc.",False,0.0032505796,Promotional,Copilot,"Your personalized deals are ready!  
View your personalized deals <<URL>   


<<URL>  <<URL>  <<URL> 
<<URL>  <<URL>  <<URL> 
<<URL>  <<URL>  <<URL> 
<<URL>  <<URL>  <<URL> 
<<URL>  <<URL>  <<URL> 
<<URL>  <<URL>  <<URL> 
<<URL>  <<URL>  <<URL> 
<<URL>  <<URL>  <<URL> 
<<URL>  <<URL>  <<URL> 
<<URL>  <<URL>  <<URL> 
<<URL>  <<URL>  <<URL> 
<<URL>  <<URL>  <<URL> 
<<URL>  <<URL>  <<URL> 
<<URL>  <<URL>  <<URL> 
<<URL>  <<URL>  <<URL> 
<<URL>  <<URL>  <<URL> 
<<URL>  <<URL>  <<URL> 
<<URL>  <<URL>  <<URL> 
<<URL>  <<URL>  <<URL> 
<<URL>  <<URL>  <<URL>","<DATE>

Dear Don,

Your 10 personalized deals are waiting for you at Travelocity.com. 

<URL>

Thank you for your interest in Travelocity.com. 

Sincerely,
Travelocity.com
<URL> 

****************************************************
The deals you received in this email are personalized for you and cannot be forwarded to another email address.
****************************************************

This email has been sent to you by Travelocity.com because you
have registered with us or have requested a service from us over the 
Internet. If you do not wish to receive future emails of this kind
from Travelocity.com, please send us an email at <EMAIL>.
Please be sure to include your email address in the ""From"" field.",0.0011703372001647,0.9988648891448976,35.63387989997864,57.7217698097229,42.38225519657135,26.94343626499176,35.72495877742767,0.1756839305162429,0.1164202392101287,0.1555764079093933,0.2001113891601562,0.1698207855224609,0.08,99.98,94.83
"subject: Upgrade Today: Exclusive benefits await you
urls: True
attachments: False
sentiment: promotional
->
body:","10% off at Banana Republic. Today only! 
<URL>

Dear Amazon.com Customer,

We'd like to take a moment to let you know about a special upgrade offer that we're currently extending to a limited number of customers like you.

Amazon.com is committed to providing the best shopping experience on the Web. We believe that by delivering the broadest selection in the most convenient manner, we can help you find what you want to buy online faster and easier than anywhere else. That's why we're always working to make our Web site more useful and more enjoyable to visit. 

As a valued customer, we'd like to offer you an exclusive opportunity to upgrade your account today. Upgrading your account will provide you with several new features that will make your shopping experience more convenient and enjoyable. 

Click here to learn more about the benefits of upgrading your account and to take advantage of this limited-time offer:
<URL>

We hope you enjoy the new features that come with upgrading your account. Please note that this invitation to upgrade is only valid for a limited time. If you do not wish to receive future e-mails of this nature, please click here:
<URL>

Thank you for shopping with us.

Sincerely,

Amazon.com Customer Service
<URL>

Please note that",False,0.0601694919,Promotional,Copilot,"<<URL>	  <<URL>	  <<URL>	
<<URL>	  <<URL>	  <<URL>	
<<URL>	
<<URL>	  <<URL>	
<<URL>	
<<URL>	  <<URL>	
<<URL>	
<<URL>	  <<URL>	
<<URL>	
<<URL>	
<<URL>	
<<URL>	  <<URL>	
<<URL>	
<<URL>	  <<URL>	
<<URL>	
<<URL>	  <<URL>	
<<URL>	
<<URL>	  <<URL>	
<<URL>	
<<URL>	
<<URL>	
<<URL>	  <<URL>	
<<URL>	
<<URL>	  <<URL>	
<<URL>	
<<URL>	  <<URL>	
<<URL>	
<<URL>	  <<URL>	
<<URL>	
<<URL>	
<<URL>	
<<URL>	  <<URL>	
<<URL>	
<<URL>	  <<URL>	
<<URL>	
<<URL>	  <<URL>	
<<URL>	
<<URL>	  <<URL>	
<<URL>	
<<URL>	
<<URL>	
<<URL>	  <<URL>	
<<URL>	
<<URL>","<<URL>	 
<<URL>	 
<<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>",0.224963366985321,0.0913310647010803,40.60992300510407,25.61409473419189,25.61409473419189,14.902567863464355,14.902567863464355,0.1524253189563751,0.2034517228603363,0.2034517228603363,0.2271720916032791,0.2271720916032791,8.44,99.98,99.98
"subject: Special Bundle Offer: Get more for less
urls: True
attachments: False
sentiment: promotional
->
body:","12 issues for only $12!
<URL>


If you have problems viewing this e-mail, please click the link below:
<URL>

If you would like to change the format in which you receive our e-mails,
please click the link below:
<URL>

If you would like to be excluded from future e-mailings, please click the
link below:
<URL>

To view our privacy policy, please click the link below:
<URL>

Copyright <PER> Bloomberg L.P. All Rights Reserved.",False,0.0424902886,Promotional,Copilot,"Click here to view the Newsletter online:
<EMAIL>


GET A 3RD NIGHT FREE AT ANY OF OUR 2,400 LOCATIONS!
<URL>


<PER> - 
This is your last chance to get our special 3rd night free offer!
It's our way of saying ""thanks"" to our valued customers.
So, if you've been thinking about taking a vacation or just
getting away for a weekend, now's the time to do it.
Take advantage of this great offer and make plans to stay at
any of our 2,400 locations worldwide.  You'll save more money
on your vacation than ever before.
Click below to take advantage of this offer.
<URL>


<PER>,

This is your last chance to get our special 3rd night free offer!
It's our way of saying ""thanks"" to our valued customers.
So, if you've been thinking about taking a vacation or just
getting away for a weekend, now's the time to do it.
Take advantage of this great offer and make plans to stay at
any of our 2,400 locations worldwide.  You'll save more money
on your vacation than ever before.
Click below to take advantage of this offer.
<URL>",<<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>	  <<URL>,0.0541417002677917,0.0856150984764099,41.275060176849365,32.06108510494232,25.362667441368103,30.914926528930664,28.967493772506717,0.1584113091230392,0.1836130172014236,0.2036201953887939,0.1839601695537567,0.1957220733165741,99.92,14.08,99.98
"subject: Meeting scheduled for next week.
urls: False
attachments: False
sentiment: neutral
->
body:","10:00 AM Tuesday in EB 4701.  <PER> and <PER> will be in attendance.
Please let me know if you cannot attend.

Thanks,
<PER>",True,0.764392972,Neutral,ChatGPT,"<PER>,

I have scheduled a meeting with you for next week, <DATE> at 3:00 p.m. in 49C3.  The purpose of the meeting is to discuss <ORG> Power Marketing Inc. and the <ORG> Merchant Investment Fund.  I have invited <PER> and <PER> to attend the meeting.  I look forward to seeing you next week.

Regards,

<PER>","I have scheduled a meeting for 10:00 AM on Thursday, <DATE>, in EB 1336 to discuss the <ORG> Fund.  Please let me know if this time does not work for you.  Thanks.  Jean",0.6326195001602173,0.2437963485717773,27.91335880756378,41.06209874153137,41.7732447385788,47.62754738330841,55.75779676437378,0.1968117654323578,0.1503922343254089,0.1521340161561966,0.138749748468399,0.121537297964096,28.98,45.23,0.44
"subject: Follow-up regarding our recent discussion.
urls: False
attachments: False
sentiment: neutral
->
body:","1.  As we discussed, I will be able to provide <ORG> with a list of all counterparties that we are currently doing business with.  However, I do not have access to the Master Netting Agreement database.  In order to get that information, I will need to contact Legal.  I will work on getting that information to you as soon as possible.  

2.  As for the Credit Risk Management Group, we are currently comprised of 4 individuals (including myself).  In addition to myself, there is a Sr. Specialist (Diane Darveaux) who is responsible for monitoring the financial health of our counterparties and reporting to me.  There is also an Analyst (Minal Patel) who assists Diane with this task.  The 4th member of our group (Rahul Seksaria) is a Summer Analyst who is helping us with the list of Master Netting Agreements as well as performing some research for us.  

I have attached a copy of our Organizational Chart for your review.  

Please do not hesitate to call me if you have any additional questions.  I can be reached at <PHONE>.

Thank you,
<PER>",False,0.261542201,Neutral,ChatGPT,"<PER>,

I would like to set up a time to follow-up on our conversation regarding the ETS <LOC> Marketing and Origination team.  I have a couple of questions that I would like to discuss further with you.

Please let me know when I can expect to hear from you regarding this.

Thanks.

<PER>","<PER>,

I'm sorry that I missed your call to me today.  I was in a meeting that ran over.  I'm sure that you were calling to ask about a couple of points related to the recent discussions we had about the <ORG> deal.  I can't imagine that you would be calling to tell me that you had changed your mind about the deal, but I'll try to give you my best guess as to what you might be asking.

1.  I believe that I mentioned to you that we will need to find a way to get the price of the deal down by a couple of cents, at least, in order to make it work.  I don't know what the price is now, but we would be looking at a $3.00/MWh price, plus a $.02/MWh fuel cost.  The $.02/MWh fuel cost will be based on the price of fuel at the delivery point, which is in the San Joaquin Valley.  The $.02/MWh is simply a pass-through cost, and would be based on the actual price of fuel at the delivery point, rather than a fixed price.  The $.02/MWh fuel cost is not really a part of the deal, in",0.1105722188949585,0.0732374191284179,3.824343159794808,30.442047119140625,7.661876082420349,30.639415979385376,14.894933998584747,0.2624307572841644,0.1884587854146957,0.2431567907333374,0.1773599982261657,0.2314883470535278,97.86,81.44,99.97
